,Correction,Forward,Successor,init
0,54,4,8,5
1,30,2,2,4
2,50,4,6,5
3,30,2,2,4
4,53,4,4,5
5,68,3,5,4
6,58,4,2,5
7,56,0,5,5
8,26,5,8,5
9,64,3,2,5
10,64,4,4,5
11,56,8,4,5
12,81,3,2,5
13,47,3,7,5
14,64,3,2,5
15,55,2,2,4
16,62,9,4,5
17,58,2,2,4
18,50,2,2,4
19,53,3,5,4
20,54,3,4,4
21,65,2,3,4
22,62,4,3,5
23,50,4,2,5
24,56,2,4,4
25,74,3,2,4
26,57,4,2,6
27,57,2,2,4
28,55,3,2,5
29,80,5,5,5
30,45,2,2,4
31,70,3,2,4
32,65,6,13,5
33,54,7,2,4
34,54,3,2,5
35,82,3,3,5
36,76,3,3,4
37,60,5,7,5
38,55,5,9,4
39,49,3,4,5
40,49,9,2,5
41,73,2,2,4
42,77,5,9,5
43,59,4,5,5
44,45,3,5,4
45,69,10,6,4
46,73,2,4,4
47,24,8,5,6
48,65,8,2,4
49,55,5,5,4
50,68,4,5,6
51,59,4,2,5
52,53,4,5,4
53,63,3,2,5
54,55,2,2,4
55,55,2,2,4
56,56,3,2,4
57,83,3,5,5
58,72,3,6,4
59,61,6,5,5
60,57,3,5,5
61,48,3,2,5
62,54,2,2,4
63,56,4,2,4
64,59,3,3,4
65,49,3,2,5
66,58,2,2,4
67,60,9,2,5
68,52,3,5,5
69,79,3,2,5
70,50,7,4,5
71,81,4,5,5
72,59,3,2,4
73,75,4,5,5
74,43,11,6,5
75,30,2,7,4
76,48,3,3,5
77,58,3,5,5
78,50,2,2,4
79,55,2,2,4
80,44,6,2,5
81,71,5,3,4
82,56,7,13,6
83,70,3,6,5
84,58,2,5,4
85,62,2,10,4
86,63,2,5,4
87,79,2,2,4
88,42,4,10,4
89,84,2,2,4
90,56,4,8,5
91,76,2,2,4
92,81,2,2,4
93,62,5,8,4
94,49,7,5,6
95,55,2,4,4
96,60,3,2,5
97,48,5,2,6
98,51,2,10,4
99,56,5,5,4
100,57,4,3,5
101,73,9,5,5
102,46,3,3,4
103,50,3,2,5
104,34,5,3,4
105,63,2,4,4
106,45,5,13,5
107,56,10,5,5
108,59,3,2,4
109,53,3,5,4
110,61,5,12,5
111,51,2,2,4
112,73,2,2,4
113,44,4,5,5
114,52,2,5,4
115,63,3,2,4
116,56,4,7,5
117,44,2,2,4
118,82,3,2,4
119,82,2,2,4
120,57,3,4,4
121,46,3,5,5
122,60,3,2,5
123,56,4,2,5
124,59,3,2,6
125,55,4,2,6
126,57,4,2,4
127,69,2,3,4
128,45,9,15,5
129,43,3,5,5
130,64,4,5,5
131,50,2,6,4
132,66,3,2,5
133,73,2,2,4
134,76,4,2,6
135,33,9,4,5
136,52,2,2,4
137,63,3,5,4
138,72,6,4,5
139,80,4,2,4
140,52,2,5,4
141,69,2,2,4
142,52,5,12,5
143,66,11,2,4
144,69,3,7,5
145,77,2,5,4
146,57,5,5,5
147,50,3,11,5
148,45,2,2,4
149,50,3,5,5
150,79,2,2,4
151,52,4,8,4
152,79,2,5,4
153,38,2,2,4
154,66,3,9,5
155,61,3,6,5
156,66,9,5,5
157,53,6,12,5
158,57,4,2,4
159,46,5,4,5
160,63,7,11,5
161,50,2,2,4
162,51,5,4,5
163,62,2,3,4
164,55,2,2,4
165,54,3,2,5
166,44,12,2,4
167,50,2,2,4
168,36,2,7,4
169,72,3,7,5
170,64,3,10,5
171,59,2,2,4
172,64,2,2,4
173,52,3,8,4
174,56,2,2,4
175,60,3,2,5
176,63,2,3,4
177,33,3,5,5
178,59,4,5,6
179,63,2,2,4
180,27,2,4,4
181,62,3,9,4
182,66,2,2,4
183,43,4,5,5
184,83,2,2,4
185,70,5,7,5
186,50,3,2,5
187,39,4,16,4
188,56,3,5,4
189,52,3,2,4
190,56,3,9,5
191,59,6,2,4
192,73,3,2,4
193,80,4,2,4
194,55,2,2,4
195,45,2,6,4
196,55,4,2,5
197,49,3,2,4
198,73,3,2,5
199,48,3,2,5
200,61,4,4,5
201,32,2,2,4
202,57,1,6,5
203,61,3,2,5
204,64,2,2,4
205,73,3,2,5
206,80,4,4,4
207,59,4,2,5
208,79,3,2,4
209,77,2,2,4
210,49,2,5,4
211,83,2,2,4
212,59,4,9,5
213,64,3,2,5
214,59,2,2,4
215,51,6,5,5
216,54,0,11,5
217,57,2,2,4
218,51,2,3,4
219,80,5,4,5
220,61,2,3,4
221,66,3,2,5
222,51,4,2,5
223,57,2,2,4
224,50,5,4,5
225,61,5,2,5
226,29,5,7,6
227,44,3,3,5
228,47,2,2,4
229,45,2,2,4
230,61,3,2,5
231,76,2,2,4
232,71,3,2,5
233,55,2,2,4
234,68,6,5,4
235,72,3,11,4
236,49,4,2,5
237,62,3,2,5
238,51,6,4,5
239,65,2,5,4
