,Correction,Forward,Successor,init
0,192,6,16,8
1,155,7,2,9
2,206,7,3,9
3,153,7,2,9
4,157,5,7,6
5,167,6,8,8
6,198,5,2,7
7,204,4,2,6
8,153,8,7,8
9,212,4,2,6
10,194,4,14,6
11,186,6,2,8
12,195,6,2,8
13,181,4,12,6
14,205,6,2,8
15,177,5,6,7
16,150,6,6,6
17,202,5,2,7
18,171,6,2,8
19,179,7,8,8
20,203,7,8,9
21,195,7,2,9
22,212,7,2,8
23,202,5,12,7
24,152,5,6,7
25,180,5,6,7
26,215,4,2,6
27,192,7,2,9
28,181,5,2,7
29,154,6,14,7
30,205,7,2,9
31,206,8,2,9
32,162,6,26,6
33,201,3,2,5
34,203,5,2,7
35,194,5,7,7
36,173,6,3,8
37,206,7,2,9
38,200,4,7,6
39,172,4,2,6
40,180,6,2,6
41,154,5,2,7
42,186,8,31,6
43,197,7,7,6
44,174,6,7,8
45,164,8,2,10
46,168,6,6,8
47,152,9,6,9
48,205,7,2,6
49,174,6,7,7
50,195,5,6,7
51,198,7,2,8
52,154,5,7,6
53,211,6,2,8
54,184,6,2,8
55,179,4,2,6
56,215,4,9,6
57,154,5,9,7
58,193,6,16,7
59,205,5,8,6
60,209,8,19,9
61,164,4,2,6
62,206,5,2,7
63,202,7,2,9
64,193,5,7,7
65,161,5,2,7
66,204,7,2,9
67,147,8,2,6
68,175,6,9,8
69,164,5,2,7
70,173,7,6,6
71,153,5,12,7
72,148,7,2,8
73,164,6,9,8
74,173,9,14,6
75,155,6,12,8
76,165,5,7,7
77,152,4,6,6
78,169,4,3,6
79,182,5,2,7
80,201,5,12,6
81,179,5,10,7
82,201,7,42,7
83,204,4,6,6
84,186,4,2,6
85,203,5,28,6
86,212,5,7,6
87,164,5,2,7
88,156,6,7,8
89,154,6,2,7
90,196,4,15,6
91,173,5,2,7
92,196,5,2,7
93,199,8,2,9
94,177,6,18,6
95,205,5,8,7
96,149,8,2,9
97,162,6,2,8
98,172,5,21,7
99,147,9,10,9
100,190,4,8,6
101,181,11,6,9
102,174,7,8,8
103,170,4,2,6
104,154,7,2,6
105,207,5,7,7
106,204,5,2,7
107,214,7,6,7
108,147,6,2,7
109,174,4,15,6
110,205,7,2,9
111,179,6,3,8
112,154,5,2,7
113,172,5,16,7
114,178,6,8,8
115,208,5,2,7
116,197,5,21,7
117,157,4,2,6
118,196,5,2,7
119,195,5,3,7
120,187,8,7,9
121,172,7,2,8
122,195,4,2,6
123,203,4,2,6
124,185,5,2,7
125,206,7,2,9
126,149,6,2,8
127,151,4,2,6
128,206,5,9,7
129,155,4,16,6
130,202,6,6,7
131,178,7,15,9
132,204,6,2,7
133,155,7,2,9
134,173,6,2,8
135,153,4,20,6
136,203,5,2,7
137,204,9,15,9
138,169,7,10,7
139,186,8,2,9
140,175,6,7,8
141,195,5,2,7
142,200,5,28,7
143,191,10,15,8
144,203,6,23,8
145,153,5,6,7
146,183,6,22,6
147,205,7,23,9
148,205,8,2,9
149,205,5,6,7
150,154,5,2,7
151,156,4,13,6
152,193,5,9,7
153,155,7,2,8
154,150,6,18,7
155,206,7,17,9
156,158,9,6,9
157,204,7,2,9
158,202,4,2,6
159,203,4,7,6
160,196,6,38,7
161,159,6,2,8
162,201,4,12,6
163,209,5,2,7
164,156,4,2,6
165,207,7,2,9
166,156,7,2,6
167,159,6,3,8
168,151,8,18,8
169,179,5,13,7
170,153,7,23,9
171,148,5,2,7
172,207,7,2,7
173,181,6,18,7
174,205,5,2,7
175,197,5,2,7
176,151,5,11,7
177,153,7,11,9
178,195,4,7,6
179,200,4,2,6
180,153,6,11,7
181,197,7,20,9
182,195,5,2,7
183,153,7,17,9
184,197,6,2,8
185,153,6,2,7
186,168,4,2,6
187,151,7,26,8
188,202,6,7,7
189,175,5,2,6
190,148,7,19,9
191,201,7,2,6
192,153,4,2,6
193,150,4,14,6
194,179,6,2,8
195,203,7,23,9
196,177,5,2,6
