,Correction,Forward,Successor,init
0,2,1,4,3
1,1,1,2,3
2,3,1,5,3
3,3,1,5,3
4,5,2,4,3
5,3,1,3,3
6,1,1,2,3
7,1,0,3,3
8,1,1,2,3
9,3,1,2,3
10,1,1,4,3
11,3,1,3,3
12,2,1,3,3
13,5,1,4,3
14,2,1,2,3
15,5,1,2,3
16,5,1,3,3
17,1,1,2,3
18,4,1,2,3
19,4,1,3,3
20,3,2,5,3
21,1,1,2,3
22,3,1,3,3
23,1,1,2,3
24,1,1,3,3
25,4,1,3,3
26,4,1,2,3
27,2,1,2,3
28,4,1,2,3
29,4,1,2,3
30,1,2,4,4
31,2,1,2,3
32,3,1,5,3
33,1,1,2,3
34,1,1,2,3
35,2,1,3,3
36,3,2,2,4
37,1,1,5,3
38,1,1,4,3
39,4,2,4,4
40,5,1,2,3
41,5,1,2,3
42,5,1,5,3
43,1,2,3,3
44,4,2,3,4
45,5,2,7,3
46,3,2,3,4
47,1,1,3,3
48,0,1,3,3
49,5,1,5,3
50,2,2,3,4
51,1,2,2,4
52,5,1,3,3
53,3,1,2,3
54,5,1,3,3
55,5,1,2,3
56,4,2,4,4
57,4,1,2,3
58,2,2,4,3
59,0,1,3,3
60,4,1,6,3
61,4,1,2,3
62,3,1,4,3
63,3,2,2,4
64,2,1,3,3
65,4,3,2,5
66,2,1,4,3
67,5,1,2,3
68,4,1,3,3
69,3,2,2,4
70,3,2,2,3
71,7,1,5,3
72,2,1,3,3
73,3,1,3,3
74,4,1,3,3
75,4,1,12,3
76,4,1,2,3
77,1,1,4,3
78,4,1,2,3
79,4,1,2,3
80,1,1,3,3
81,3,2,4,3
82,3,2,6,3
83,1,3,3,3
84,4,2,3,3
85,0,1,3,3
86,4,1,3,3
87,3,1,2,3
88,4,1,5,3
89,4,1,2,3
90,1,1,3,3
91,3,1,2,3
92,2,1,2,3
93,1,1,5,3
94,5,1,2,3
95,1,1,2,3
96,5,1,2,3
97,4,1,2,3
98,4,2,4,3
99,3,2,3,3
100,2,2,2,3
101,5,1,2,3
102,4,1,3,3
103,4,1,2,3
104,1,1,2,3
105,1,1,2,3
106,1,3,7,3
107,4,1,3,3
108,5,1,2,3
109,4,1,3,3
110,0,1,4,3
111,5,1,2,3
112,4,3,4,4
113,4,2,3,4
114,4,1,3,3
115,1,1,2,3
116,1,1,5,3
117,4,1,3,3
118,2,1,2,3
119,2,1,2,3
120,3,1,3,3
121,4,1,3,3
122,1,2,3,3
123,1,1,2,3
124,5,1,2,3
125,3,1,2,3
126,0,2,3,3
127,5,1,4,3
128,2,1,10,3
129,3,2,3,3
130,3,4,6,4
131,5,1,4,3
132,4,1,2,3
133,5,1,2,3
134,3,1,2,3
135,1,1,4,3
136,1,1,2,3
137,2,1,2,3
138,3,2,3,4
139,5,1,2,3
140,4,1,3,3
141,1,1,2,3
142,3,1,5,3
143,1,1,4,3
144,2,1,3,3
