,Correction,Forward,Successor,init
0,230,7,17,9
1,185,5,2,7
2,242,8,2,10
3,182,8,2,10
4,185,6,7,7
5,189,5,10,7
6,234,9,2,10
7,241,5,2,7
8,183,7,7,7
9,246,5,2,7
10,226,5,14,7
11,226,5,3,7
12,224,7,2,9
13,218,4,12,6
14,242,8,2,10
15,215,5,7,7
16,175,7,6,6
17,237,4,2,6
18,203,6,2,8
19,217,8,8,8
20,243,7,9,9
21,227,9,2,11
22,247,8,2,9
23,238,5,12,7
24,177,8,15,9
25,209,5,8,7
26,250,4,2,6
27,231,9,2,11
28,219,9,2,11
29,172,12,13,11
30,245,6,2,8
31,246,6,2,8
32,184,6,29,7
33,235,4,3,6
34,239,5,2,7
35,222,6,14,8
36,200,5,6,7
37,242,9,2,10
38,234,5,6,7
39,204,5,2,7
40,217,8,2,7
41,177,5,2,7
42,216,8,37,7
43,233,9,7,9
44,214,7,11,9
45,185,9,3,11
46,190,8,7,9
47,179,8,12,7
48,239,6,2,7
49,212,6,15,7
50,228,5,7,7
51,234,7,3,8
52,183,5,7,6
53,246,7,2,9
54,222,6,2,8
55,217,5,2,7
56,249,4,9,6
57,174,5,7,7
58,228,5,2,7
59,241,5,9,6
60,241,9,18,11
61,196,6,2,8
62,242,5,2,7
63,241,6,2,8
64,231,7,7,8
65,196,6,2,8
66,244,9,2,11
67,176,9,2,7
68,214,6,7,8
69,186,5,2,7
70,212,8,12,7
71,171,6,16,8
72,176,7,2,9
73,186,10,10,11
74,209,9,15,7
75,183,7,12,9
76,196,4,8,6
77,177,5,6,7
78,201,5,2,7
79,220,5,2,7
80,241,6,11,8
81,207,6,10,7
82,237,10,61,8
83,238,5,7,7
84,224,7,2,9
85,243,6,11,8
86,246,7,7,8
87,186,5,2,7
88,189,7,12,9
89,175,5,2,7
90,232,6,19,8
91,200,5,2,7
92,224,5,2,7
93,238,11,2,10
94,213,6,23,7
95,242,9,9,11
96,175,5,2,7
97,194,9,8,9
98,212,7,20,9
99,173,9,16,10
100,228,8,9,10
101,210,11,13,11
102,210,9,7,8
103,202,5,2,7
104,184,9,2,6
105,245,7,6,9
106,245,7,2,9
107,249,8,8,8
108,176,6,7,7
109,213,7,15,8
110,241,5,6,7
111,217,7,2,9
112,177,4,2,6
113,208,5,18,7
114,215,6,17,8
115,246,7,2,9
116,231,8,24,9
117,187,3,2,5
118,224,5,3,7
119,224,5,2,7
120,226,8,7,9
121,209,8,2,10
122,233,7,2,9
123,240,4,2,6
124,223,6,2,7
125,241,7,2,9
126,177,7,2,9
127,176,5,2,7
128,246,5,8,7
129,185,5,18,7
130,236,6,5,7
131,217,6,10,8
132,237,5,8,7
133,177,5,3,7
134,200,6,2,8
135,181,4,16,6
136,238,6,2,8
137,241,8,15,10
138,192,6,23,7
139,214,8,2,8
140,214,5,7,7
141,228,5,2,7
142,239,7,31,9
143,225,7,20,8
144,241,8,39,10
145,176,4,6,6
146,224,5,22,7
147,241,8,14,9
148,243,9,9,10
149,245,7,12,9
150,176,4,2,6
151,184,5,12,7
152,223,5,11,7
153,184,7,2,9
154,174,4,20,6
155,239,5,20,7
156,179,9,7,10
157,245,8,2,9
158,239,5,2,6
159,240,5,2,7
160,236,6,2,8
161,192,5,2,7
162,236,5,22,7
163,247,5,2,7
164,185,4,2,6
165,240,9,18,11
166,186,8,2,7
167,193,6,2,8
168,181,8,23,10
169,204,5,13,6
170,176,4,31,6
171,175,9,2,9
172,244,7,3,9
173,220,8,18,9
174,242,5,2,7
175,234,7,2,9
176,179,5,11,7
177,184,5,7,7
178,232,6,9,8
179,236,5,2,7
180,182,6,12,7
181,235,7,3,9
182,227,5,2,7
183,189,9,21,11
184,226,6,2,7
185,176,6,2,7
186,199,4,2,6
187,178,9,30,8
188,244,8,7,9
189,212,5,2,6
190,173,9,20,11
191,237,6,2,7
192,182,5,2,7
193,171,6,19,8
194,217,7,2,9
195,244,8,25,10
196,215,5,2,6
197,239,4,2,6
198,207,4,2,6
199,195,5,2,7
200,230,8,15,9
201,183,7,2,9
202,224,0,28,11
203,234,4,2,6
204,248,5,2,7
205,176,5,8,7
206,223,5,10,7
207,224,6,2,7
208,175,7,2,8
209,204,5,2,7
210,207,3,7,5
211,225,5,2,6
212,180,6,2,8
213,243,9,2,11
214,245,7,2,9
215,211,6,9,6
216,245,0,42,11
217,179,5,2,7
218,239,5,2,7
219,171,7,2,8
220,245,6,9,7
221,235,5,2,7
222,246,8,2,10
223,232,7,2,9
224,244,8,7,9
225,232,6,2,7
226,180,11,11,11
227,243,9,2,11
228,211,6,2,8
229,188,8,2,10
230,233,6,2,8
231,197,7,8,7
232,245,7,2,9
233,221,7,2,9
234,243,4,16,6
235,201,7,21,8
236,194,6,2,8
237,178,5,2,7
238,244,8,9,9
239,236,5,11,7
240,244,8,2,10
241,234,8,21,9
242,222,6,22,6
243,228,7,2,8
244,177,5,2,7
245,244,4,2,6
246,175,4,10,6
247,207,5,2,7
248,175,3,7,5
249,244,6,19,7
250,181,10,15,11
251,241,8,2,10
252,233,6,11,7
253,246,9,3,10
254,244,11,22,9
255,180,4,2,6
256,226,6,2,8
257,184,7,9,9
258,237,6,2,6
259,247,6,2,8
260,240,4,7,6
261,182,7,10,9
262,218,7,2,8
263,243,4,21,6
264,243,7,2,9
265,172,6,2,8
266,174,8,2,10
267,185,4,7,5
268,233,6,8,8
269,240,5,2,7
270,232,7,2,9
271,237,6,47,8
272,207,5,2,7
273,239,5,11,7
274,177,4,30,6
275,240,8,13,9
276,242,8,30,9
277,240,9,22,11
278,238,7,14,8
279,210,5,2,7
280,242,7,2,9
281,235,6,9,8
282,228,5,2,7
283,195,7,2,9
284,182,9,2,9
285,244,9,9,11
286,229,7,2,9
287,178,6,2,8
288,183,5,6,7
289,237,4,7,6
290,242,4,2,6
291,235,4,2,6
292,208,8,12,10
293,200,6,2,8
294,204,6,7,8
295,227,5,7,7
296,242,10,7,11
297,190,10,12,9
298,224,6,10,8
299,247,9,2,10
300,238,5,2,7
301,230,7,2,8
302,179,7,2,9
303,242,9,9,11
304,245,8,2,10
305,175,5,2,7
306,240,5,7,7
307,187,9,2,11
308,245,8,23,8
309,226,7,53,7
310,247,7,2,8
311,245,6,2,8
312,181,6,2,7
313,224,6,17,7
314,206,7,7,8
315,210,6,2,8
316,238,9,2,11
317,233,10,2,9
318,186,5,2,7
319,175,7,2,9
320,178,6,17,8
321,184,6,6,7
322,183,6,2,8
323,228,5,2,7
324,238,4,2,5
325,177,4,2,6
326,247,8,2,10
327,172,6,9,8
328,231,6,2,8
329,217,7,9,9
330,249,5,2,7
331,207,6,2,8
332,236,4,2,6
333,225,7,2,7
334,183,4,2,6
335,240,4,27,6
336,242,8,6,10
337,178,4,13,6
338,210,6,3,8
339,246,8,2,10
340,241,7,2,9
341,240,8,14,10
342,241,7,13,9
343,237,10,42,11
344,231,7,21,9
