,Correction,Forward,Successor,init
0,0,1,3,3
1,2,1,2,3
2,2,1,5,3
3,2,1,5,3
4,5,1,6,3
5,2,2,4,4
6,6,2,5,4
7,0,0,3,3
8,2,2,2,4
9,2,1,4,3
10,4,1,3,3
11,0,1,2,3
12,5,1,3,3
13,1,3,5,5
14,0,1,2,3
15,2,1,2,3
16,6,3,3,4
17,1,2,2,4
18,3,1,2,3
19,1,3,2,5
20,1,1,7,3
21,4,2,4,3
22,2,1,3,3
23,1,1,3,3
24,3,1,3,3
25,3,1,4,3
26,2,1,2,3
27,0,1,2,3
28,1,1,2,3
29,6,1,2,3
30,0,3,5,3
31,0,1,2,3
32,2,1,4,3
33,5,1,3,3
34,5,1,2,3
35,5,1,3,3
36,3,1,2,3
37,2,2,8,3
38,6,1,3,3
39,3,2,3,4
40,1,1,2,3
41,6,1,3,3
42,5,1,3,3
43,0,1,2,3
44,3,2,3,4
45,4,2,6,3
46,3,1,4,3
47,3,1,3,3
48,2,2,2,4
49,2,2,2,3
50,5,1,3,3
51,0,3,3,5
52,4,1,3,3
53,2,1,2,3
54,0,1,3,3
55,1,1,3,3
56,1,1,3,3
57,6,1,2,3
58,4,2,3,3
59,5,1,7,3
60,7,1,7,3
61,3,1,2,3
62,3,4,3,4
63,0,1,2,3
64,0,1,3,3
65,3,3,2,3
66,0,1,3,3
67,3,3,3,3
68,4,2,6,3
69,2,1,2,3
70,3,2,2,3
71,6,1,3,3
72,3,1,2,3
73,2,1,4,3
74,3,2,3,3
75,4,1,6,3
76,3,1,2,3
77,2,1,3,3
78,3,2,2,4
79,1,1,2,3
