,Correction,Forward,Successor,init
0,2,1,4,3
1,1,1,2,3
2,8,2,5,3
3,1,1,6,3
4,1,1,3,3
5,4,1,3,3
6,4,1,2,3
7,2,0,3,3
8,1,2,2,4
9,8,1,2,3
10,4,1,5,3
11,3,1,2,3
12,6,1,2,3
13,3,1,4,3
14,2,1,2,3
15,3,1,2,3
16,2,1,3,3
17,2,1,2,3
18,0,1,2,3
19,4,1,3,3
20,3,1,5,3
21,5,1,2,3
22,8,2,3,4
23,2,1,2,3
24,4,1,3,3
25,4,1,4,3
26,8,1,2,3
27,2,1,2,3
28,4,1,2,3
29,0,2,2,3
30,1,1,3,3
31,2,1,2,3
32,3,1,6,3
33,6,2,2,4
34,6,1,2,3
35,6,1,3,3
36,5,1,2,3
37,2,2,4,4
38,6,1,5,3
39,0,1,4,3
40,3,1,2,3
41,3,1,2,3
42,7,1,6,3
43,2,3,3,5
44,1,1,3,3
45,3,1,7,3
46,4,1,3,3
47,1,1,3,3
48,5,1,2,3
49,3,3,3,5
50,5,1,3,3
51,2,1,2,3
52,1,1,3,3
53,8,1,2,3
54,4,1,3,3
55,3,1,2,3
56,7,1,5,3
57,1,1,4,3
58,6,1,4,3
59,5,1,3,3
60,7,1,6,3
61,1,1,2,3
62,6,1,2,3
63,2,1,2,3
64,2,1,3,3
65,1,1,2,3
66,2,1,4,3
67,2,1,2,3
68,1,1,3,3
69,3,1,2,3
70,1,2,2,4
71,0,1,3,3
72,2,1,2,3
73,4,2,3,4
74,0,1,3,3
75,1,1,4,3
76,1,1,2,3
77,1,4,4,3
78,1,1,2,3
79,4,1,2,3
80,2,1,3,3
81,5,1,4,3
82,2,1,7,3
83,5,1,3,3
84,3,1,3,3
85,5,1,3,3
86,8,1,3,3
87,3,2,3,4
88,1,2,5,4
89,1,1,2,3
90,2,1,3,3
91,4,1,3,3
92,6,1,2,3
93,4,2,5,3
94,3,1,2,3
95,2,1,2,3
96,2,1,2,3
97,1,1,2,3
98,1,3,4,5
99,2,1,3,3
100,2,2,2,3
101,6,2,2,3
102,0,1,3,3
103,0,1,3,3
104,1,2,2,3
105,1,1,4,3
106,2,1,9,3
107,8,1,3,3
108,2,1,2,3
109,1,1,3,3
110,5,1,5,3
111,3,1,2,3
112,3,1,4,3
113,0,1,3,3
114,4,1,2,3
115,1,1,2,3
116,5,1,5,3
117,1,1,2,3
118,6,1,2,3
119,6,1,2,3
120,3,1,3,3
121,0,1,3,3
122,2,1,3,3
123,2,1,2,3
124,4,1,2,3
125,9,1,2,3
126,2,1,2,3
127,0,1,2,3
128,2,1,10,3
129,1,1,3,3
130,5,3,6,3
131,4,1,4,3
132,7,1,2,3
133,3,1,2,3
134,5,1,2,3
135,2,1,4,3
136,2,1,2,3
137,2,1,2,3
138,4,1,3,3
139,7,1,2,3
140,1,2,3,4
141,4,1,2,3
142,2,1,4,3
143,5,1,2,3
144,2,1,3,3
145,0,1,2,3
146,3,1,3,3
147,9,2,5,3
148,1,3,4,4
149,1,1,3,3
150,0,1,2,3
151,1,1,3,3
152,6,1,3,3
153,1,2,11,3
154,0,1,5,3
