,Correction,Forward,Successor,init
0,59,3,7,5
1,56,2,2,4
2,48,3,5,4
3,60,3,6,4
4,83,3,4,4
5,51,4,4,5
6,46,3,2,4
7,58,0,4,4
8,55,3,6,4
9,60,2,2,4
10,57,4,4,4
11,67,7,4,4
12,72,2,2,4
13,78,2,6,4
14,46,3,2,4
15,86,2,2,4
16,52,8,4,4
17,63,2,2,4
18,81,2,2,4
19,80,3,4,4
20,56,5,6,4
21,58,3,2,4
22,59,3,3,4
23,27,4,2,5
24,44,4,4,5
25,66,4,2,4
26,52,2,2,4
27,70,2,2,4
28,68,2,2,4
29,57,5,4,5
30,23,2,2,4
31,45,3,2,4
32,48,6,11,4
33,44,6,2,4
34,44,3,2,5
35,72,2,3,4
36,60,3,2,4
37,44,3,5,4
38,45,4,8,4
39,81,2,2,4
40,78,10,2,4
41,52,2,2,4
42,70,3,9,4
43,63,3,4,4
44,73,3,5,5
45,48,10,6,4
46,60,2,3,4
47,51,7,4,4
48,48,8,2,4
49,86,5,4,4
50,62,2,4,4
51,64,3,2,4
52,84,4,4,4
53,59,3,2,4
54,68,2,2,4
55,86,2,2,4
56,51,3,2,4
57,59,2,4,4
58,63,3,6,4
59,46,4,4,4
60,51,2,5,4
61,81,2,3,4
62,44,2,2,4
63,61,4,2,4
64,64,3,3,4
65,83,2,2,4
66,61,2,2,4
67,51,7,2,4
68,76,2,4,4
69,58,2,3,4
70,81,5,4,4
71,57,2,4,4
72,48,3,3,4
73,57,3,4,4
74,71,13,5,4
75,63,2,6,4
76,81,2,2,4
77,45,2,4,4
78,81,3,2,5
79,68,3,2,5
80,22,5,5,4
81,57,3,3,4
82,41,5,12,4
83,53,2,4,4
84,70,2,4,4
85,45,2,7,4
86,59,2,4,4
87,59,2,2,4
88,74,4,8,4
89,60,2,2,4
90,61,3,6,4
91,60,2,2,4
92,72,2,2,4
93,45,5,4,4
94,79,6,3,4
95,58,2,3,4
96,51,2,2,4
97,82,3,2,4
98,80,3,8,5
99,47,5,5,4
100,70,3,2,4
101,67,7,5,4
102,74,3,3,4
103,81,2,2,4
104,57,7,2,5
105,45,2,5,4
106,51,3,13,4
107,51,10,4,4
108,50,4,2,5
109,84,3,5,4
110,44,3,8,4
111,80,2,2,4
112,52,2,2,4
113,72,3,5,4
114,82,2,2,4
115,45,3,2,4
116,45,2,6,4
117,76,2,2,4
118,72,3,2,4
119,72,2,2,4
120,69,2,4,4
121,74,2,4,4
122,65,2,2,4
123,58,3,2,4
124,71,2,2,4
125,49,2,2,4
126,46,5,2,5
127,59,2,3,4
128,23,9,14,4
129,74,2,6,4
130,55,3,4,5
131,78,2,6,4
132,56,2,4,4
133,52,2,2,4
134,60,2,2,4
135,56,7,5,4
136,63,2,2,4
137,47,3,2,4
138,57,4,4,4
139,74,5,2,5
140,80,2,5,4
141,62,2,2,4
142,57,3,10,4
143,59,11,2,4
144,43,2,8,4
145,56,3,3,4
146,69,4,5,4
147,44,3,7,5
148,23,2,2,4
149,27,3,4,5
150,56,2,2,4
151,81,3,6,4
152,71,2,4,4
153,71,2,2,4
154,55,2,8,4
155,52,3,6,4
156,46,6,4,4
157,56,4,8,4
158,59,4,2,4
159,24,4,3,4
160,56,5,10,4
161,84,2,2,4
162,56,4,4,4
163,45,2,2,4
164,85,3,2,5
165,44,2,2,4
166,76,11,2,4
167,83,3,2,4
168,70,2,6,4
169,58,2,4,4
170,46,2,8,4
171,50,2,2,4
172,47,2,2,4
173,65,3,6,4
174,58,2,2,4
175,65,2,2,4
176,50,2,3,4
177,54,4,5,5
178,64,2,4,4
179,65,2,3,4
180,55,2,5,4
181,43,3,8,4
182,59,2,2,4
183,75,3,5,4
184,73,2,2,4
185,47,4,7,4
186,81,2,2,4
187,69,3,15,4
188,60,3,2,4
189,83,2,2,4
190,48,2,8,4
191,61,7,2,5
192,60,2,2,4
193,56,4,2,4
194,82,2,2,4
195,22,3,7,4
196,86,3,2,4
197,26,3,2,4
198,59,2,2,4
199,82,2,2,4
200,48,4,4,4
201,64,3,2,5
202,70,0,4,4
203,50,2,2,4
204,60,2,2,4
205,52,2,2,4
206,71,4,4,4
207,71,3,2,4
208,56,2,2,4
209,56,3,8,4
210,81,2,4,4
211,73,2,2,4
212,47,2,7,4
213,47,2,2,4
214,60,2,2,4
215,82,5,4,4
216,50,1,8,5
217,46,2,2,4
218,63,2,2,4
219,56,4,4,4
220,59,2,3,4
221,57,2,2,4
222,28,3,2,4
223,70,2,2,4
224,56,4,5,4
