,Correction,Forward,Successor,init
0,2,1,3,3
1,3,1,2,3
2,2,2,4,3
3,2,2,4,3
4,3,1,4,3
5,4,1,3,3
6,1,2,4,3
7,0,0,4,3
8,2,1,3,3
9,3,1,2,3
10,5,1,3,3
11,2,2,2,4
12,4,1,3,3
13,1,1,4,3
14,0,1,2,3
15,2,1,2,3
16,5,2,3,3
17,1,2,2,3
18,5,1,2,3
19,2,1,2,3
20,0,1,5,3
21,5,1,2,3
22,3,1,3,3
23,1,1,2,3
24,2,1,4,3
25,4,2,2,4
26,3,1,3,3
27,2,1,2,3
28,2,1,2,3
29,3,1,3,3
30,0,2,9,3
31,0,1,3,3
32,5,1,5,3
33,2,1,2,3
34,2,1,2,3
35,4,2,4,4
36,4,1,2,3
37,0,1,3,3
38,2,2,4,4
39,4,1,4,3
40,1,1,2,3
41,4,1,3,3
42,4,1,4,3
43,1,1,3,3
44,3,1,3,3
45,3,2,7,3
46,4,1,3,3
47,2,1,4,3
48,1,2,2,3
49,2,4,2,4
50,6,1,3,3
51,2,2,2,3
52,4,1,3,3
53,2,1,2,3
54,2,1,2,3
55,1,1,3,3
56,2,2,2,3
57,4,1,2,3
58,5,4,4,4
59,1,1,3,3
60,5,1,7,3
61,6,1,2,3
62,3,2,4,4
63,0,2,2,4
64,3,1,3,3
65,6,2,2,4
66,0,2,4,4
67,5,2,2,4
68,4,1,4,3
69,2,2,2,3
70,4,2,2,4
71,3,1,5,3
72,3,1,2,3
73,4,2,3,3
74,3,2,5,3
75,4,1,8,3
76,6,1,2,3
77,4,1,4,3
78,5,1,3,3
79,2,2,2,4
80,1,1,3,3
81,4,2,3,3
82,2,1,6,3
83,2,1,3,3
84,2,1,3,3
85,2,1,5,3
86,4,1,3,3
87,3,2,3,4
88,6,1,5,3
89,4,1,2,3
90,2,1,3,3
91,4,1,3,3
92,4,1,2,3
93,2,2,5,3
94,2,1,4,3
95,0,1,2,3
96,4,1,2,3
97,6,1,2,3
98,4,1,4,3
99,3,1,3,3
100,2,1,2,3
101,4,1,2,3
102,3,1,3,3
103,5,1,2,3
104,3,3,2,4
105,0,1,2,4
106,2,1,7,3
107,4,1,3,3
108,4,2,2,3
109,4,1,3,3
