,Correction,Forward,Successor,init
0,4,2,5,4
1,0,2,2,4
2,6,3,5,4
3,0,1,5,3
4,12,2,3,3
5,4,3,4,4
6,8,2,2,4
7,2,0,4,4
8,0,3,3,5
9,8,3,2,5
10,6,2,4,4
11,2,4,4,4
12,6,2,2,4
13,0,2,5,4
14,4,2,2,4
15,4,2,3,4
16,6,3,4,3
17,4,2,2,4
18,9,2,3,4
19,4,2,3,4
20,4,4,5,4
21,6,2,2,4
22,8,3,3,4
23,4,2,2,4
24,0,2,3,4
25,9,2,2,4
26,4,2,2,4
27,4,2,2,4
28,3,2,3,4
29,5,3,3,4
30,2,2,3,4
31,10,1,2,3
32,4,3,7,4
33,7,2,2,3
34,7,1,2,3
35,4,1,5,3
36,7,3,2,3
37,5,1,4,3
38,7,2,5,3
39,8,1,4,3
40,1,4,2,3
41,4,1,2,3
42,7,3,7,4
43,5,1,3,3
44,3,2,4,4
45,3,3,5,4
46,5,2,3,3
47,0,2,3,3
48,10,1,2,3
49,5,3,3,4
50,6,2,3,4
51,5,2,2,4
52,12,3,3,5
53,8,2,2,4
54,3,1,2,3
55,4,1,2,3
56,5,2,4,4
57,5,1,4,3
58,6,1,5,3
59,9,2,3,3
60,6,1,3,3
61,10,1,2,3
62,6,2,2,4
63,4,2,2,4
64,7,1,3,3
65,10,2,2,4
66,0,1,2,3
67,7,3,2,4
68,3,2,3,3
69,5,1,2,3
70,5,2,3,3
71,7,1,3,3
72,2,3,3,4
73,7,2,4,3
74,9,1,4,3
75,4,2,4,4
76,10,1,2,3
77,0,2,5,4
78,10,2,2,4
79,3,2,2,4
80,2,1,4,3
81,7,2,4,3
82,7,3,9,4
83,10,1,3,3
84,4,1,3,3
85,3,3,4,5
86,5,2,3,3
87,5,1,2,3
88,7,2,5,4
89,6,1,2,3
90,4,2,4,3
91,7,2,2,4
92,6,1,2,3
93,5,2,2,3
94,2,2,3,3
95,2,1,2,3
96,5,1,2,3
97,10,1,2,3
98,4,1,5,3
99,4,2,3,3
100,4,2,2,4
101,9,2,3,3
102,3,2,3,3
103,10,2,2,4
104,2,3,2,4
105,5,2,3,4
106,5,3,9,3
107,4,3,3,4
108,5,2,2,4
109,5,1,3,3
110,4,2,4,4
111,2,1,2,3
112,4,2,2,4
113,5,1,4,3
114,4,1,2,3
115,6,2,2,4
116,7,2,5,4
117,8,1,2,3
118,6,1,2,3
119,6,2,2,4
120,4,1,3,3
121,4,2,3,3
122,7,2,2,4
123,2,2,2,3
124,4,1,2,3
125,7,1,2,3
126,0,2,2,4
127,9,2,2,4
128,4,3,11,4
129,6,6,3,6
130,7,1,3,3
131,3,1,4,3
132,7,1,3,3
133,4,1,2,3
134,7,1,2,3
135,1,1,4,3
136,4,1,2,3
137,7,2,2,3
138,6,3,3,4
139,9,1,2,3
140,6,1,3,3
141,6,3,2,5
142,3,2,5,3
143,8,3,2,3
144,8,2,6,3
145,7,1,3,3
146,5,3,4,4
147,5,2,6,3
148,2,1,2,3
149,4,1,4,3
150,7,2,2,4
151,13,1,4,3
152,6,1,3,3
153,6,2,2,4
154,8,1,5,3
155,7,2,6,4
156,3,3,3,3
157,2,2,5,4
158,4,2,3,3
159,3,2,2,3
160,9,2,6,3
161,10,2,2,4
162,6,2,3,3
163,6,1,2,3
164,13,1,2,3
165,6,1,2,3
166,8,1,2,3
167,10,1,2,3
168,7,2,5,4
169,7,1,6,3
170,3,2,5,4
171,5,1,2,3
172,6,1,2,3
173,3,1,4,3
174,2,2,2,4
175,6,1,2,3
176,1,1,3,3
177,2,1,3,3
178,6,2,3,3
179,7,1,2,3
180,0,2,3,4
181,6,1,6,3
182,6,2,2,4
183,6,2,4,4
184,7,2,2,3
185,4,1,4,3
186,10,2,2,4
187,9,5,10,4
188,0,2,2,4
189,9,2,3,4
190,4,1,6,3
191,6,2,2,3
192,1,1,2,3
193,7,2,2,4
194,4,1,2,3
195,2,1,6,3
196,5,1,2,3
197,4,1,2,3
198,8,2,2,4
199,10,2,2,4
200,8,3,3,4
201,3,3,2,5
202,4,0,3,3
203,8,1,2,3
204,5,1,2,3
