,Correction,Forward,Successor,init
0,2,1,4,3
1,0,1,2,3
2,3,1,5,3
3,0,1,5,3
4,1,1,4,3
5,2,1,4,3
6,4,1,2,3
7,1,0,3,3
8,0,1,2,3
9,3,1,2,3
10,5,1,4,3
11,3,1,2,3
12,7,1,3,3
13,3,1,4,3
14,1,1,2,3
15,3,1,3,3
16,3,3,3,3
17,4,1,2,3
18,1,1,2,3
19,3,1,3,3
20,2,1,5,3
21,4,2,2,3
22,3,1,3,3
23,2,3,2,3
24,2,1,3,3
25,6,1,3,3
26,2,1,2,3
27,2,2,2,4
28,3,1,2,3
29,4,1,2,3
30,2,1,2,3
31,2,1,2,3
32,2,1,5,3
33,3,1,2,3
34,3,1,2,3
35,6,1,3,3
36,5,1,2,4
37,1,1,4,3
38,3,2,5,4
39,1,2,4,4
40,3,1,2,3
41,3,1,2,3
42,7,1,6,3
43,1,1,4,3
44,0,1,3,3
45,3,1,7,3
46,3,1,3,3
47,0,1,3,3
48,5,2,2,4
49,4,1,3,3
50,6,1,3,3
51,2,1,2,3
52,1,1,3,3
53,3,1,2,3
54,2,3,3,4
55,3,1,2,3
56,2,1,4,3
57,4,1,2,3
58,5,2,4,3
59,4,1,4,3
60,4,2,6,3
61,2,1,2,3
62,3,1,2,3
63,2,1,2,3
64,2,2,3,3
65,2,1,2,3
66,2,2,4,4
67,3,1,2,3
68,0,1,3,3
69,1,1,2,3
70,2,2,2,4
71,4,1,3,3
72,2,1,2,3
73,1,1,4,3
74,1,1,3,3
75,1,1,13,3
76,1,2,2,3
77,0,4,4,3
78,1,1,2,3
79,3,1,2,3
80,2,1,3,3
81,5,2,5,4
82,2,2,7,4
83,5,1,3,3
84,2,1,2,3
85,4,2,3,3
86,2,1,4,3
87,1,1,2,3
88,2,1,5,3
89,4,1,2,3
90,2,1,3,3
91,3,2,3,3
92,7,1,2,3
93,4,1,5,3
94,3,1,2,3
95,1,1,2,3
96,3,1,2,3
97,2,1,2,3
98,2,1,4,3
99,2,1,3,3
100,2,1,2,3
101,7,1,2,3
102,0,2,3,3
103,1,1,2,3
104,0,1,2,3
105,1,2,2,4
106,4,1,7,3
107,2,1,3,3
108,3,1,2,3
109,2,1,3,3
110,3,2,4,3
111,3,1,2,3
112,4,1,4,3
113,1,1,3,3
114,2,1,2,3
115,1,1,2,3
116,4,1,5,3
117,1,1,2,3
118,5,1,2,3
119,5,2,2,4
120,2,1,4,3
121,1,1,3,3
122,2,1,3,3
123,1,1,2,3
124,2,1,2,3
125,3,1,2,3
126,2,2,2,4
127,5,1,2,3
128,2,1,11,3
129,1,1,3,3
130,5,3,6,3
131,2,2,4,3
132,4,1,2,3
133,3,1,2,3
134,5,2,2,4
135,0,2,4,4
136,4,1,2,3
137,1,1,3,3
138,3,1,3,3
139,7,1,2,3
140,2,1,3,3
141,5,1,2,3
142,2,1,4,3
143,5,1,2,3
144,2,1,3,3
145,5,1,5,3
146,3,1,3,3
147,3,1,6,3
148,2,2,3,4
149,1,2,3,3
