,Correction,Forward,Successor,init
0,10,2,5,4
1,15,2,2,4
2,19,2,6,4
3,18,2,6,4
4,18,3,3,4
5,8,3,4,4
6,19,3,2,4
7,15,0,4,4
8,14,2,3,4
9,18,2,2,4
10,6,3,4,4
11,11,6,2,4
12,16,2,2,4
13,11,2,5,4
14,26,3,2,4
15,21,3,2,5
16,12,7,3,4
17,18,2,2,4
18,16,2,2,4
19,9,3,3,4
20,12,3,6,4
21,16,2,2,4
22,17,3,3,4
23,16,4,2,4
24,6,2,3,4
25,10,2,3,4
26,16,2,2,4
27,11,2,2,4
28,9,2,2,4
29,18,3,4,4
30,10,2,3,4
31,27,3,3,4
32,8,5,6,4
33,16,5,2,4
34,15,2,3,4
35,15,3,3,4
36,13,2,2,4
37,26,2,5,4
38,21,5,7,5
39,16,3,4,4
40,15,9,2,5
41,13,2,2,4
42,12,3,8,4
43,15,4,3,4
44,12,2,3,4
45,10,6,5,4
46,9,2,3,4
47,14,2,3,4
48,14,3,2,4
49,20,4,3,4
50,9,2,4,4
51,15,3,2,4
52,31,3,4,4
53,18,1,2,3
54,9,2,2,4
55,21,2,2,4
56,17,3,4,4
57,21,2,4,4
58,10,4,5,4
59,14,2,3,4
60,18,2,4,4
61,25,2,2,4
62,15,2,2,4
63,14,4,2,5
64,13,2,3,4
65,25,2,2,4
66,14,2,3,4
67,9,7,2,4
68,13,2,4,4
69,15,2,2,4
70,21,3,2,4
71,18,2,4,4
72,8,2,2,4
73,15,3,4,4
74,11,6,3,4
75,24,2,5,4
76,25,2,2,4
77,7,2,8,4
78,23,2,2,4
79,9,2,2,4
80,10,3,3,4
81,10,2,3,4
82,23,5,9,4
83,21,2,4,4
84,12,2,2,4
85,15,2,3,4
86,18,2,3,4
87,15,2,3,4
88,20,3,6,4
89,20,2,2,4
90,14,3,4,4
91,10,2,2,5
92,15,2,2,4
93,17,4,5,4
94,8,2,2,4
95,15,2,2,4
96,7,2,2,4
97,25,2,2,4
98,20,2,5,4
99,6,3,3,4
100,11,3,2,4
101,11,6,2,5
102,12,3,4,4
103,21,3,3,4
104,15,5,2,4
105,28,2,3,4
106,14,3,10,4
107,15,7,3,5
108,7,3,3,4
109,20,2,4,4
110,16,2,4,4
111,8,3,2,5
112,11,3,4,4
113,12,2,3,4
114,10,2,2,4
115,28,3,2,4
116,19,4,6,5
117,17,2,2,4
118,16,2,2,4
119,16,2,2,4
120,11,2,3,4
121,13,3,3,5
122,14,2,3,4
123,15,3,2,4
124,12,2,2,4
125,20,2,2,4
126,6,4,2,4
127,16,2,3,4
128,12,8,11,4
129,17,2,4,4
130,24,2,3,4
131,7,2,5,4
132,23,2,3,4
133,13,2,2,4
134,10,1,2,3
135,13,5,4,4
136,18,2,2,4
137,28,3,2,4
138,8,4,3,4
139,14,4,2,4
140,18,3,3,5
141,10,2,2,4
142,14,2,6,4
143,16,7,2,4
144,26,4,6,6
145,12,2,3,4
146,12,3,4,5
147,16,2,5,4
148,9,3,4,4
149,12,2,3,4
150,12,2,2,4
151,18,3,4,4
152,14,2,5,4
153,21,2,2,4
154,13,2,6,4
155,19,3,6,4
156,9,6,4,4
157,13,2,6,4
158,16,3,2,4
159,11,5,3,4
160,22,3,6,4
161,29,2,2,4
162,16,4,3,4
163,28,3,2,5
164,19,2,2,4
165,15,2,2,4
166,17,6,2,4
167,29,2,2,4
168,17,4,16,4
169,10,3,3,4
170,10,2,4,4
171,6,2,4,4
172,28,2,2,4
173,9,3,4,5
174,15,2,2,4
