,Correction,Forward,Successor,init
0,13,2,5,4
1,10,2,3,4
2,5,2,5,4
3,13,3,6,4
4,13,2,3,4
5,12,2,3,4
6,18,4,2,4
7,3,0,4,4
8,10,3,2,5
9,11,2,2,4
10,18,3,4,4
11,14,7,2,4
12,27,2,2,4
13,11,2,6,4
14,23,4,2,5
15,23,2,2,4
16,19,8,4,4
17,17,2,2,4
18,18,2,2,4
19,15,3,4,4
20,3,3,6,4
21,19,2,2,4
22,14,3,4,4
23,16,3,2,4
24,13,3,4,5
25,24,2,2,4
26,11,2,2,4
27,14,2,2,4
28,16,2,2,4
29,23,3,2,4
30,5,2,2,4
31,24,3,2,4
32,10,5,7,4
33,20,6,2,4
34,20,2,2,4
35,26,3,4,4
36,27,2,2,4
37,23,2,4,4
38,21,4,7,4
39,16,2,6,4
40,13,8,2,4
41,16,3,2,5
42,26,2,9,4
43,17,5,3,4
44,14,2,4,4
45,13,6,5,4
46,22,2,3,4
47,10,2,3,4
48,25,8,2,4
49,21,2,3,4
50,21,2,4,4
51,17,3,2,4
52,33,3,3,4
53,16,2,2,4
54,16,4,4,4
55,23,2,2,4
56,11,3,5,4
57,23,2,4,4
58,21,2,5,4
59,24,4,4,4
60,13,2,3,4
61,18,3,2,4
62,20,2,2,4
63,5,3,2,4
64,16,2,3,4
65,21,2,3,4
66,3,2,2,4
67,16,6,2,4
68,15,3,4,5
69,18,2,2,4
70,21,3,3,4
71,23,2,4,4
72,14,2,2,4
73,17,3,4,4
74,11,9,3,4
75,18,2,4,4
76,18,2,2,4
77,14,4,8,4
78,18,2,2,4
79,16,2,2,4
80,4,4,3,6
81,25,2,3,4
82,21,6,7,4
83,30,3,4,4
84,16,3,2,4
85,24,2,4,4
86,11,2,3,4
87,18,2,2,4
88,13,4,5,4
89,24,2,2,4
90,17,2,4,4
91,26,2,2,4
92,27,3,2,5
93,24,5,5,4
94,13,4,2,4
95,3,2,2,4
96,13,3,2,4
97,19,4,3,5
98,21,2,5,4
99,13,2,3,4
100,14,3,2,4
101,24,6,3,4
102,14,3,3,4
103,18,2,2,4
104,11,3,2,4
105,25,2,3,4
106,5,4,9,5
107,10,4,4,4
108,14,2,2,4
109,20,2,4,4
110,23,2,6,4
111,13,2,2,4
112,15,3,4,4
113,12,2,3,4
114,16,2,2,4
115,25,3,2,4
116,19,2,6,4
117,14,2,3,4
118,28,2,2,4
119,28,2,2,4
120,14,2,3,4
121,14,2,3,4
122,16,2,4,4
123,17,3,2,4
124,18,2,2,4
125,8,2,2,4
126,13,3,2,4
127,26,2,2,4
128,9,4,11,4
129,14,2,3,4
130,17,3,4,4
131,13,2,5,4
132,18,2,4,4
133,16,2,2,4
134,27,3,2,5
135,19,5,5,5
136,17,2,2,4
137,24,4,2,4
138,21,3,4,4
139,29,4,2,4
140,20,2,4,4
141,21,3,2,4
142,4,2,6,4
143,19,11,2,4
144,23,4,6,4
145,25,2,3,4
146,16,2,4,4
147,4,3,5,4
148,5,2,4,4
149,8,2,4,4
150,25,2,2,4
151,14,2,4,4
152,26,2,4,4
153,21,2,2,4
154,23,2,8,4
155,15,2,5,4
156,12,6,5,4
157,2,3,5,5
158,18,3,2,4
159,14,4,2,4
160,21,4,7,5
161,22,3,2,5
162,10,4,3,4
163,25,2,2,4
164,34,2,2,4
165,5,2,2,4
166,15,6,2,5
167,22,2,2,4
168,20,2,17,4
169,24,4,5,4
