,Correction,Forward,Successor,init
0,3,2,3,4
1,5,1,2,3
2,2,1,5,3
3,6,1,4,3
4,5,2,3,3
5,5,1,4,3
6,5,2,4,3
7,4,1,3,4
8,5,1,2,3
9,2,1,2,3
10,5,2,3,3
11,3,1,2,3
12,7,1,4,3
13,4,1,4,3
14,2,1,2,3
15,3,1,2,3
16,8,1,3,3
17,6,1,2,3
18,3,1,2,3
19,3,1,2,3
20,6,1,10,3
21,6,2,2,3
22,2,1,3,3
23,5,2,2,3
24,5,2,3,3
25,6,1,2,3
26,4,1,2,3
27,3,1,2,3
28,3,1,2,3
29,9,1,2,3
30,3,4,8,3
31,2,1,4,3
32,5,1,5,3
33,4,1,3,3
34,4,1,2,3
35,6,2,3,4
36,6,1,2,3
37,2,1,3,3
38,5,2,4,4
39,3,2,3,4
40,3,1,2,3
41,9,1,3,3
42,7,1,4,3
43,3,1,3,3
44,2,1,3,3
45,8,3,7,3
46,6,1,3,3
47,6,1,3,3
48,2,3,2,4
49,3,1,2,3
50,5,1,3,3
51,3,4,2,5
52,6,1,4,3
53,2,1,2,3
54,3,1,2,3
55,3,1,2,3
56,4,1,2,3
57,9,1,2,3
58,5,1,4,3
59,3,1,3,3
60,7,3,7,3
61,4,2,2,4
62,3,3,4,4
63,2,1,2,3
64,4,1,3,3
65,4,2,2,4
66,2,1,5,3
67,7,2,2,3
68,3,1,4,3
69,4,2,3,4
70,3,1,3,3
71,8,3,4,3
72,6,1,2,3
73,5,1,3,3
74,3,2,4,4
75,7,1,7,3
76,4,2,2,4
77,5,1,3,3
78,3,1,3,3
79,3,1,2,3
80,6,1,3,3
81,6,2,3,4
82,3,1,6,3
83,3,1,3,3
84,3,1,3,3
85,4,1,5,3
86,4,1,4,3
87,5,1,2,3
88,4,1,6,3
89,9,1,2,3
90,4,1,4,3
91,6,1,2,3
92,7,1,2,3
93,6,1,6,3
94,3,2,4,3
95,3,2,2,3
96,7,1,2,3
97,4,2,2,4
98,3,1,4,3
99,6,1,3,3
100,3,1,2,3
101,6,1,3,3
102,2,1,4,3
103,3,1,2,3
104,5,1,2,3
