,Correction,Forward,Successor,init
0,3,1,4,3
1,6,2,2,4
2,3,2,5,4
3,4,2,6,3
4,7,1,3,3
5,2,2,3,4
6,4,4,2,6
7,1,0,4,4
8,6,2,3,4
9,4,2,2,4
10,4,3,4,3
11,3,1,2,3
12,4,1,3,3
13,1,1,4,3
14,2,1,2,3
15,1,1,2,3
16,7,2,3,4
17,3,1,2,3
18,1,1,2,3
19,2,2,3,3
20,2,2,6,4
21,6,1,2,3
22,4,2,3,3
23,3,1,2,3
24,6,1,3,3
25,5,1,2,3
26,4,1,2,3
27,3,1,2,3
28,2,1,2,3
29,6,1,3,3
30,3,1,2,3
31,2,1,3,3
32,3,1,6,3
33,1,3,2,4
34,1,2,2,4
35,5,1,4,3
36,4,1,2,3
37,2,1,4,3
38,3,2,6,3
39,1,1,4,3
40,1,1,2,3
41,3,1,2,3
42,4,1,7,3
43,3,1,3,3
44,1,1,3,3
45,2,2,4,3
46,2,1,3,3
47,6,1,3,3
48,3,1,2,3
49,1,2,3,3
50,4,1,3,3
51,3,1,2,3
52,7,2,3,4
53,5,1,2,3
54,2,1,2,3
55,1,2,2,4
56,6,1,4,3
57,4,1,3,3
58,4,2,5,3
59,4,1,3,3
60,7,1,3,3
61,1,1,2,3
62,1,1,2,3
63,2,2,2,4
64,3,1,3,3
65,2,1,2,3
66,1,1,2,3
67,7,1,2,3
68,1,1,3,3
69,3,1,2,3
70,1,1,2,3
71,6,1,3,3
72,8,1,2,3
73,3,1,3,3
74,1,1,3,3
75,5,2,5,4
76,1,1,2,3
77,4,2,6,3
78,1,1,2,3
79,2,1,2,3
80,3,1,3,3
81,4,1,4,3
82,1,1,8,3
83,3,3,3,5
84,3,2,3,3
85,4,1,3,3
86,4,1,3,3
87,3,2,2,4
88,4,2,6,3
89,4,1,2,3
90,3,1,4,3
91,3,1,3,3
92,4,1,2,3
93,4,1,2,3
94,1,1,3,3
95,1,1,2,3
96,8,1,2,3
97,1,2,2,3
98,1,2,4,4
99,8,1,4,3
100,3,1,2,3
101,5,1,3,3
102,1,1,3,3
103,1,1,2,3
104,6,1,2,3
105,2,1,3,3
106,4,2,8,3
107,4,1,3,3
108,7,1,2,3
109,1,1,3,3
110,4,2,4,4
111,1,1,2,3
112,3,1,4,3
113,1,1,4,3
114,3,1,2,3
115,2,1,2,3
116,3,1,7,3
117,5,1,2,3
118,5,1,2,3
119,5,1,2,3
120,3,1,3,3
121,1,1,3,3
122,3,1,2,3
123,1,1,3,3
124,3,1,2,3
125,3,1,2,3
126,6,2,3,3
127,6,2,2,4
128,3,2,11,4
129,5,2,3,3
130,6,2,4,4
131,2,1,4,3
132,7,1,3,3
133,3,1,2,3
134,4,1,2,3
135,6,1,4,3
136,3,1,2,3
137,2,1,2,3
138,2,1,3,3
139,5,1,2,3
140,1,1,3,3
141,4,1,2,3
142,2,3,4,3
143,6,2,2,3
144,2,1,5,3
145,7,1,3,3
146,3,1,4,3
147,3,1,5,3
148,2,2,4,3
149,3,1,3,3
150,7,1,2,3
151,8,2,4,3
152,4,2,3,4
153,5,1,2,3
154,6,1,5,3
155,7,2,6,3
156,2,1,3,3
157,1,1,4,3
158,2,1,3,3
159,3,1,2,3
160,6,2,5,3
161,3,1,3,3
162,3,2,4,3
163,2,1,2,3
164,7,1,2,3
165,1,1,2,3
166,5,4,2,3
167,2,1,2,3
168,4,2,14,3
169,4,1,4,3
170,3,3,4,4
171,8,1,4,3
172,2,1,2,3
173,3,1,4,3
174,1,1,2,3
175,3,1,2,3
176,3,2,3,3
177,6,1,2,3
178,3,1,3,3
179,3,1,2,3
180,6,2,2,4
181,4,2,5,4
182,6,1,2,3
183,4,2,4,3
184,5,1,2,3
