,Correction,Forward,Successor,init
0,3,1,4,3
1,0,1,2,3
2,0,2,5,3
3,1,1,5,3
4,4,1,3,3
5,1,1,3,3
6,1,2,2,3
7,3,0,3,3
8,0,2,2,4
9,0,1,2,3
10,3,2,4,3
11,3,2,2,3
12,1,1,2,3
13,6,1,4,3
14,1,1,2,3
15,5,1,2,3
16,3,1,3,3
17,5,1,2,3
18,3,1,2,3
19,4,2,3,4
20,4,2,5,4
21,4,1,2,3
22,0,1,3,3
23,2,3,3,3
24,0,1,3,3
25,1,1,2,3
26,0,1,2,3
27,3,1,2,3
28,4,1,2,3
29,3,1,2,3
30,1,1,3,3
31,1,1,2,3
32,2,1,6,3
33,1,1,2,3
34,1,1,2,3
35,1,1,4,3
36,1,1,2,3
37,1,1,4,3
38,1,1,5,3
39,4,1,4,3
40,5,1,2,3
41,1,1,2,3
42,1,1,7,3
43,3,1,3,3
44,4,2,3,4
45,1,2,5,3
46,1,1,3,3
47,0,1,3,3
48,1,2,2,4
49,5,1,3,3
50,3,1,3,3
51,2,2,2,3
52,4,2,3,3
53,0,1,2,3
54,4,1,3,3
55,5,1,2,3
56,0,1,4,3
57,3,1,4,3
58,2,3,4,4
59,2,1,3,3
60,1,1,3,3
61,3,1,2,3
62,1,1,2,3
63,3,1,3,3
64,3,1,3,3
65,4,1,2,3
66,3,2,2,4
67,2,2,2,3
68,5,2,3,4
69,2,1,2,3
70,5,1,3,3
71,3,2,3,4
72,0,1,2,3
73,2,1,3,3
74,4,1,3,3
75,1,1,4,3
76,3,2,2,4
77,0,1,4,3
78,3,1,2,3
79,3,1,3,3
80,2,1,3,3
81,1,1,4,3
82,1,2,7,3
83,1,1,3,3
84,4,1,2,3
85,2,1,3,3
86,0,1,3,3
87,2,1,2,3
88,4,2,5,3
89,3,1,2,3
90,3,1,4,3
91,1,1,2,3
92,1,1,2,3
93,2,1,5,3
94,5,2,2,3
95,3,1,2,3
96,1,2,2,3
97,3,2,3,4
98,6,1,5,3
99,0,1,4,3
100,3,1,2,3
101,1,1,2,3
102,4,1,3,3
103,3,1,2,3
104,0,1,2,3
105,1,1,3,3
106,5,1,8,3
107,0,1,3,3
108,2,1,2,3
109,5,1,3,3
110,1,2,4,3
111,4,1,3,3
112,3,1,4,3
113,4,2,3,3
114,4,1,2,3
115,0,1,3,3
116,1,2,6,3
117,4,1,2,3
118,2,1,2,3
119,2,1,2,3
120,3,1,3,3
121,4,2,3,3
122,3,1,3,3
123,3,1,2,3
124,4,2,2,4
125,1,1,2,3
126,0,1,2,3
127,3,1,2,3
128,1,1,10,3
129,3,1,4,3
130,4,1,6,3
131,4,1,4,3
132,1,1,2,3
133,1,1,2,3
134,1,1,2,3
135,0,2,4,4
136,5,2,2,4
137,1,1,2,3
138,1,1,3,3
139,1,1,2,3
140,7,1,3,3
141,3,1,2,3
142,4,1,4,3
143,4,1,2,3
144,1,1,3,3
145,3,1,2,3
146,4,2,4,4
147,1,1,5,3
148,1,1,4,3
149,1,1,3,3
150,3,1,2,3
151,4,1,3,3
152,1,1,3,3
153,5,1,11,3
154,3,1,5,3
155,1,2,5,4
156,1,1,6,3
157,4,1,4,3
158,3,1,2,3
159,2,1,2,3
